Project Name,Package Name,Architecture Smell,Cause of the Smell
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.mediasend; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.conversationlist; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.groups.ui.creategroup; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.recipients.ui.bottomsheet; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.conversation; org.thoughtcrime.securesms.groups.ui.managegroup; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.util.adapter; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.database.loaders; org.thoughtcrime.securesms.mms; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.service; org.thoughtcrime.securesms.sharing; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.registration; org.thoughtcrime.securesms.dependencies; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.profiles.edit; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.components.camera; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.qr; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.push; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.util.dualsim; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.conversation; org.thoughtcrime.securesms.search; org.thoughtcrime.securesms.dependencies; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.conversationlist; org.thoughtcrime.securesms.components.registration; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.groups.ui.creategroup; org.thoughtcrime.securesms.groups.ui.creategroup.details; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.jobs; org.thoughtcrime.securesms.backup; org.thoughtcrime.securesms.registration.fragments; org.thoughtcrime.securesms.registration.service; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms; org.thoughtcrime.securesms.conversationlist; org.thoughtcrime.securesms.conversationlist.model; org.thoughtcrime.securesms.recipients; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 155
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.util.dynamiclanguage; org.thoughtcrime.securesms.database.documents; org.thoughtcrime.securesms; org.thoughtcrime.securesms.components; org.thoughtcrime.securesms.mms; org.thoughtcrime.securesms.database; org.thoughtcrime.securesms.sms; org.whispersystems.signalservice.api.messages.multidevice; org.thoughtcrime.securesms.notifications; org.thoughtcrime.securesms.keyvalue; org.thoughtcrime.securesms.dependencies; org.whispersystems.signalservice.api.profiles; org.whispersystems.signalservice.api.crypto; org.whispersystems.signalservice.api; org.thoughtcrime.securesms.crypto; org.thoughtcrime.securesms.service; org.thoughtcrime.securesms.lock; org.thoughtcrime.securesms.conversation; org.thoughtcrime.securesms.messagerequests; org.thoughtcrime.securesms.attachments; org.thoughtcrime.securesms.providers; org.whispersystems.signalservice.api.messages; org.thoughtcrime.securesms.groups; org.thoughtcrime.securesms.database.model; org.thoughtcrime.securesms.contacts.avatars
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DiffHelperTest; DiffHelper; SetUtil]; [FeatureFlagsTest; FeatureFlags; TextSecurePreferences; CommunicationActions; DynamicTheme; GroupUtil; CachedInflater; AttachmentUtil; DynamicRegistrationTheme; DynamicNoActionBarInviteTheme; UtilTest; Util; CloseableLiveData; Base64; SaveAttachmentTask; VersionTracker; AppSignatureUtil; SupportEmailUtil; BitmapUtil; ObservingLiveData; ProfileUtil; LimitedInputStream; MediaUtil; ServiceUtil; MessageUtil; BitmapDecodingException; ListPartitionTest; DynamicDarkActionBarTheme; DynamicLanguage; ViewUtil; Dialogs; TelephonyUtil; StorageUtil; BackupUtil; DateUtils; MediaMetadataRetrieverUtil; DynamicNoActionBarTheme; FileUtils; MemoryFileDescriptor; FrameRateTracker; WakeLockUtil; DynamicDarkToolbarTheme; DynamicIntroTheme]; [PhoneNumberFormatterTest]; [UsernameUtilTest; UsernameUtil]; [SearchUtilTest; SearchUtil]; [ShortCodeUtilTest; ShortCodeUtil]; [Rfc5724UriTest; Rfc5724Uri]; [DelimiterUtilTest; DelimiterUtil]; [SqlUtilTest; SqlUtil]; [SqlUtil.UpdateQuery]; [RedPhoneCallTypes]; [DrawableUtil]; [VerifySpan]; [ByteUnit]; [StickyHeaderDecoration]; [StickyHeaderDecoration.StickyHeaderAdapter]; [FileProviderUtil]; [SaveAttachmentTask.Attachment]; [SearchUtil.StyleFactory]; [SelectedRecipientsAdapter]; [SelectedRecipientsAdapter.OnRecipientDeletedListener]; [SelectedRecipientsAdapter.RecipientWrapper]; [Stopwatch]; [Stopwatch.Split]; [AccessibilityUtil]; [ExpirationUtil]; [MemoryFileUtil]; [SoftHashMap]; [SoftHashMap.SoftValue]; [TaggedFutureTask]; [ParcelUtil]; [IdentityUtil]; [FrameRateTracker.RingBuffer]; [FeatureFlags.MissingFlagRequirementError]; [FeatureFlags.UpdateResult]; [FeatureFlags.OnFlagChange]; [FeatureFlags.Change]; [Hex]; [StringUtil]; [CensorshipUtil]; [Debouncer]; [LinkedBlockingLifoQueue]; [IOFunction]; [FutureTaskListener; ListenableFutureTask]; [IasKeyStore]; [BitmapUtil.ScaleResult]; [IntentUtils]; [MathUtils]; [DiffHelper.Result]; [WindowUtil; ThemeUtil]; [SpanUtil]; [MemoryFileDescriptor.MemoryFileException]; [MemoryFileDescriptor.MemoryLimitException]; [MemoryFileDescriptor.MemoryFileCreationException]; [LRUCache; EarlyMessageCache]; [TextSecurePreferences.MediaKeyboardMode]; [MmsCharacterCalculator; CharacterCalculator; SmsCharacterCalculator; PushCharacterCalculator]; [HtmlUtil]; [CalendarDateOnly]; [PlayServicesUtil]; [PlayServicesUtil.PlayServicesStatus]; [MediaUtil.ThumbnailData]; [MediaUtil.SlideType]; [AsyncLoader]; [AlarmSleepTimer]; [AlarmSleepTimer.AlarmReceiver]; [AbstractCursorLoader]; [Throttler]; [UsernameUtil.InvalidReason]; [WorkerThread]; [DynamicTheme.OverridePendingTransition]; [EarlyMessageCache.MessageId]; [Trimmer]; [Trimmer.TrimmingProgressTask]; [CharacterCalculator.CharacterState]; [Triple]; [BackupUtil.BackupInfo]; [ResUtil]; [EllapsedTimeFormatter]; [GroupUtil.GroupDescription]; [CachedInflater.ViewCache]; [BlurTransformation; AvatarUtil]; [Conversions]; [MessageRecordUtil]; [RemoteDeleteUtil]; [LongClickMovementMethod; LongClickCopySpan]; [BucketInfo]; [MessageUtil.SplitResult]; [DefaultValueLiveData]; [RequestCodes]; [LifecycleRecyclerAdapter]; [JsonUtils]; [JsonUtils.SaneJSONObject]; [Function3]; [SingleLiveEvent]; [PowerManagerCompat]; [LifecycleViewHolder]. LCC (Lack of Component Cohesion) = 0.63
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.util; org.thoughtcrime.securesms.util.concurrent; org.thoughtcrime.securesms.util
Signal-Android-4.60.5,org.thoughtcrime.securesms.util.livedata,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LiveDataUtilTest; LiveDataUtil]; [LiveDataRule]; [LiveDataTestUtil]; [LiveDataTriple]; [LiveDataUtil.Combine]; [LiveDataUtil.CombineLiveData]; [LiveDataUtil.SerialLiveDataExecutor]; [LiveDataPair]. LCC (Lack of Component Cohesion) = 0.89
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 32
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.contacts.sync
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SelectedContactSetTest; SelectedContactSet; SelectedContact; ContactSelectionListAdapter; ContactChip; ContactSelectionListItem; ContactRepository; ContactsCursorLoader]; [ArrayListCursor; ContactAccessor; RecipientsAdapter]; [ContactsSyncAdapter]; [ContactChip.HalfScaleDrawable]; [ContactAccessor.NumberData]; [ContactAccessor.ContactData]; [ContactRepository.SearchCursorWrapper]; [ContactRepository.ValueMapper]; [RecipientsEditor]; [RecipientsEditor.RecipientsEditorTokenizer]; [RecipientsEditor.RecipientContextMenuInfo]; [ContactsDatabase]; [ContactsDatabase.SystemContactInfo]; [ContactsDatabase.SignalContact]; [ContactSelectionListAdapter.ViewHolder]; [ContactSelectionListAdapter.ContactViewHolder]; [ContactSelectionListAdapter.DividerViewHolder]; [ContactSelectionListAdapter.HeaderViewHolder]; [ContactSelectionListAdapter.ItemClickListener]; [ContactIdentityManagerICS; ContactIdentityManager]; [ContactsCursorLoader.DisplayMode]; [NameAndNumber]. LCC (Lack of Component Cohesion) = 0.69
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.contacts; org.thoughtcrime.securesms.contacts.sync; org.thoughtcrime.securesms.contacts
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FuzzyPhoneNumberHelperTest; FuzzyPhoneNumberHelper; DirectoryHelper; DirectoryHelperV1]; [DirectoryHelperV1.DirectoryResult]; [DirectoryHelperV1.AccountHolder]; [FuzzyPhoneNumberHelper.InputResult]; [FuzzyPhoneNumberHelper.OutputResult]. LCC (Lack of Component Cohesion) = 0.63
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.contacts.sync; org.thoughtcrime.securesms.sms; org.thoughtcrime.securesms.contacts.sync
Signal-Android-4.60.5,org.thoughtcrime.securesms.groups,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.mms; org.thoughtcrime.securesms.sms; org.thoughtcrime.securesms.notifications; org.thoughtcrime.securesms.providers; org.thoughtcrime.securesms.jobs; org.thoughtcrime.securesms.groups.v2.processing; org.thoughtcrime.securesms.groups.v2
Signal-Android-4.60.5,org.thoughtcrime.securesms.groups,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ZkGroupLibraryUtil]; [GroupIdTest; BadGroupIdException; GroupId; GroupId.Mms; GroupId.Push; GroupId.V1; GroupId.V2; GroupManager; GroupInsufficientRightsException; GroupChangeBusyException; GroupsV2ProcessingLock; GroupManagerV2; GroupsV2CapabilityChecker; GroupAccessControl; LiveGroup; GroupV1MessageProcessor; GroupManagerV1; GroupChangeFailedException; GroupProtoUtil; GroupNotAMemberException; GroupsV2Authorization; GroupsV2AuthorizationMemoryValueCache; GroupManagerV2.GroupCreator; GroupManagerV2.GroupEditor; MembershipNotSuitableForV2Exception]; [GroupsV2Authorization.ValueCache]; [GroupManagerV2.GroupUpdater]; [GV2AccessLevelUtil]; [GroupManager.GroupActionResult]. LCC (Lack of Component Cohesion) = 0.2
Signal-Android-4.60.5,org.thoughtcrime.securesms.groups,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.groups; org.thoughtcrime.securesms.groups.ui; org.thoughtcrime.securesms.groups
Signal-Android-4.60.5,org.thoughtcrime.securesms.groups,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.groups; org.thoughtcrime.securesms.recipients; org.thoughtcrime.securesms.phonenumbers; org.thoughtcrime.securesms.groups
Signal-Android-4.60.5,org.thoughtcrime.securesms.groups,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.groups; org.thoughtcrime.securesms.util.livedata; org.thoughtcrime.securesms.util.concurrent; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms.groups
Signal-Android-4.60.5,org.thoughtcrime.securesms.groups.v2.processing,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GlobalGroupStateTest; GroupLogEntry; GlobalGroupState; AdvanceGroupStateResult; GroupStateMapperTest; GroupStateMapper; GroupsV2StateProcessor]; [GroupsV2StateProcessor.GroupState]; [GroupsV2StateProcessor.GroupUpdateResult]; [GroupsV2StateProcessor.StateProcessorForGroup]. LCC (Lack of Component Cohesion) = 0.4
Signal-Android-4.60.5,org.thoughtcrime.securesms.megaphone,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.reactions; org.thoughtcrime.securesms.lock; org.thoughtcrime.securesms.conversationlist
Signal-Android-4.60.5,org.thoughtcrime.securesms.megaphone,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PinsForAllScheduleTest; PinsForAllSchedule; MegaphoneSchedule; RecurringSchedule; Megaphones; ForeverSchedule; Megaphone; MegaphoneViewBuilder; MegaphoneActionController; PopupMegaphoneView; BasicMegaphoneView; MegaphoneRepository; SignalPinReminderSchedule]; [Megaphone.Builder]; [Megaphone.Style]; [Megaphone.EventListener]; [MegaphoneRepository.Callback]; [Megaphones.Event]. LCC (Lack of Component Cohesion) = 0.33
Signal-Android-4.60.5,org.thoughtcrime.securesms.megaphone,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.megaphone; org.thoughtcrime.securesms.reactions; org.thoughtcrime.securesms.megaphone
Signal-Android-4.60.5,org.thoughtcrime.securesms.recipients,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.database; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms.profiles; org.thoughtcrime.securesms.testutil; org.thoughtcrime.securesms.groups; org.thoughtcrime.securesms.dependencies; org.thoughtcrime.securesms.contacts.sync; org.thoughtcrime.securesms.storage; org.thoughtcrime.securesms.jobs; org.thoughtcrime.securesms.keyvalue; org.thoughtcrime.securesms.contacts.avatars; org.thoughtcrime.securesms.phonenumbers; org.thoughtcrime.securesms.notifications
Signal-Android-4.60.5,org.thoughtcrime.securesms.recipients,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RecipientUtilTest; RecipientId; RecipientUtil; Recipient; RecipientModifiedListener; LiveRecipientCache; RecipientExporterTest; RecipientExporter; RecipientIdSerializationTest; RecipientIdCacheTest; RecipientIdCache; LiveRecipient; RecipientDetails; RecipientForeverObserver]; [RecipientFormattingException; RecipientsFormatter]; [RecipientId.InvalidLongRecipientIdError]; [RecipientId.InvalidStringRecipientIdError]; [Recipient.Capability]; [Recipient.FallbackPhotoProvider]; [Recipient.MissingAddressError]; [Recipient.UuidRecipientError]. LCC (Lack of Component Cohesion) = 0.36
Signal-Android-4.60.5,org.thoughtcrime.securesms.recipients,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.recipients; org.thoughtcrime.securesms.testutil; org.thoughtcrime.securesms.util; org.thoughtcrime.securesms.recipients
Signal-Android-4.60.5,org.thoughtcrime.securesms.storage,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
Signal-Android-4.60.5,org.thoughtcrime.securesms.storage,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContactConflictMergerTest; ContactConflictMerger; StorageSyncHelperTest; StorageSyncHelper; AccountConflictMerger; GroupV1ConflictMerger; StorageSyncValidations; StorageSyncModels; StorageSyncHelperTest.TestGenerator; GroupV1ConflictMergerTest; GroupV2ConflictMergerTest; GroupV2ConflictMerger]; [StorageSyncHelper.KeyDifferenceResult]; [StorageSyncHelper.MergeResult]; [StorageSyncHelper.WriteOperationResult]; [StorageSyncHelper.LocalWriteResult]; [StorageSyncHelper.RecordUpdate]; [StorageSyncHelper.RecordMergeResult]; [StorageSyncHelper.ConflictMerger]; [StorageSyncHelper.KeyGenerator]; [StorageSyncHelper.MultipleExistingAccountsException]; [StorageSyncHelper.InvalidAccountInsertException]; [StorageSyncHelper.InvalidAccountUpdateException]; [StorageSyncHelper.InvalidAccountDualInsertUpdateException]; [StorageSyncValidations.DuplicateStorageIdError]; [StorageSyncValidations.DuplicateRawIdError]; [StorageSyncValidations.DuplicateInsertInWriteError]; [StorageSyncValidations.InsertNotPresentInFullIdSetError]; [StorageSyncValidations.DeletePresentInFullIdSetError]; [StorageSyncValidations.UnknownInsertError]; [StorageSyncValidations.MultipleAccountError]; [StorageSyncValidations.MissingAccountError]; [StorageSyncValidations.SelfAddedAsContactError]. LCC (Lack of Component Cohesion) = 0.67
Signal-Android-4.60.5,org.thoughtcrime.securesms.keyvalue,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.whispersystems.signalservice.api; org.whispersystems.signalservice.api.kbs; org.thoughtcrime.securesms.lock.v2; org.thoughtcrime.securesms.lock
Signal-Android-4.60.5,org.thoughtcrime.securesms.keyvalue,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.keyvalue; org.thoughtcrime.securesms.lock.v2; org.thoughtcrime.securesms.keyvalue
Signal-Android-4.60.5,org.thoughtcrime.securesms.keyvalue,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.keyvalue; org.thoughtcrime.securesms.lock; org.thoughtcrime.securesms.keyvalue
Signal-Android-4.60.5,org.thoughtcrime.securesms.linkpreview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LinkPreviewUtilTest; LinkPreviewUtil; LinkPreviewRepository; LinkPreviewViewModel; LinkPreviewViewModel.Factory; Link; LinkPreviewDomains]; [LinkPreviewRepository.Metadata]; [LinkPreviewRepository.Callback]; [LinkPreviewViewModel.LinkPreviewState]; [LinkPreview]. LCC (Lack of Component Cohesion) = 0.45
Signal-Android-4.60.5,org.thoughtcrime.securesms.linkpreview,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.linkpreview; org.thoughtcrime.securesms.net; org.thoughtcrime.securesms.linkpreview
Signal-Android-4.60.5,org.thoughtcrime.securesms.contactshare,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
Signal-Android-4.60.5,org.thoughtcrime.securesms.contactshare,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContactUtilTest_getPrettyPhoneNumber; Contact; SharedContactDetailsActivity; SharedContactRepository; ContactUtil; ContactModelMapper; ContactNameEditActivity; ContactShareEditActivity; ContactNameEditViewModel; ContactShareEditViewModel; ContactShareEditViewModel.Factory; Contact.Phone; Selectable; ContactFieldAdapter; ContactFieldAdapter.Field; ContactShareEditAdapter; ContactShareEditAdapter.ContactEditViewHolder; Contact.Email; Contact.PostalAddress; Contact.Avatar]; [ContactShareEditViewModel.Event]; [Contact.Name]; [Contact.Type]; [Contact.Type]; [Contact.Type]; [SimpleTextWatcher]; [ContactFieldAdapter.ContactFieldViewHolder]; [ContactShareEditAdapter.EventListener]; [SharedContactRepository.ValueCallback]; [SharedContactRepository.AvatarInfo]; [ContactUtil.RecipientSelectedCallback]. LCC (Lack of Component Cohesion) = 0.39
Signal-Android-4.60.5,org.thoughtcrime.securesms.contactshare,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.thoughtcrime.securesms.contactshare; org.thoughtcrime.securesms.database; org.thoughtcrime.securesms.contactshare
Signal-Android-4.60.5,org.thoughtcrime.securesms.profiles,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.mms; org.whispersystems.signalservice.api.crypto
Signal-Android-4.60.5,org.thoughtcrime.securesms.profiles,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProfileNameTest; ProfileName]; [UnknownSenderView]; [UnknownSenderView.Listener]; [AvatarHelper]; [AvatarHelper.Avatar]; [SystemProfileUtil]; [ProfileMediaConstraints]; [GroupShareProfileView]. LCC (Lack of Component Cohesion) = 0.89
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobs,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 169
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobs,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.thoughtcrime.securesms.backup
