Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,getSubject,Complex Conditional,The conditional expression (cn == null) && (ou == null) && (o == null)&& (l == null)&& (st == null)&& (c == null) is complex.,202
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,decodeSpkac,Magic Number,The method contains a magic number: 2,217
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,getSignatureAlgorithm,Long Statement,The length of the statement "throw new SpkacException(MessageFormat.format(res.getString("NoSupportSignatureAlgorithm.exception.message")`signatureAlgorithmOid.getId()));" is 141.,245
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,decodePublicKeyFromBitString,Long Statement,The length of the statement "throw new SpkacException(MessageFormat.format(res.getString("NoSupportPublicKeyAlgorithm.exception.message")`publicKeyAlgorithmOid.getId()));" is 141.,256
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,decodePublicKeyFromBitString,Magic Number,The method contains a magic number: 2,256
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,output,Long Statement,The length of the statement "outputProperty(osw`SPKAC_PROPERTY`new String(Base64.encode(createSignedPublicKeyAndChallenge().getEncoded(ASN1Encoding.DER))));" is 127.,341
keystore-explorer-5.4.4,org.kse.crypto.csr.spkac,Spkac,toString,Long Statement,The length of the statement "return "challenge=" + getChallenge() + "` signatureAlgorithm="+ signatureAlgorithm+ "` signature="+ HexUtil.getHexString(signature)+ "` subject="+ getSubject()+ "` publicKey="+ publicKey;" is 187.,533
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,create,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoCreateKeyStoreNotFile.exception.message")`keyStoreType.jce()));" is 127.,69
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,load,Complex Conditional,The conditional expression password.isEmpty() && (keyStoreType == KeyStoreType.JKS || keyStoreType == KeyStoreType.JCEKS) is complex.,137
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,load,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoLoadKeyStoreNotFile.exception.message")`keyStoreType.jce()));" is 125.,137
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,load,Long Statement,The length of the statement "throw new KeyStoreLoadException(MessageFormat.format(res.getString("NoLoadKeyStoreType.exception.message")`keyStoreType)`ex`keyStoreType);" is 138.,137
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,load,Long Statement,The length of the statement "throw new KeyStoreLoadException(MessageFormat.format(res.getString("NoLoadKeyStoreType.exception.message")`keyStoreType)`ex`keyStoreType);" is 138.,137
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,loadAppleKeychain,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoLoadKeyStoreType.exception.message")`KEYCHAIN.jce())`ex);" is 121.,196
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,loadMsCapiStore,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoCreateKeyStore.exception.message")`msCapiStoreType.jce())`ex);" is 126.,237
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,loadMsCapiStore,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoLoadKeyStoreType.exception.message")`msCapiStoreType.jce())`ex);" is 128.,237
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,save,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoSaveKeyStoreNotFile.exception.message")`keyStoreType.jce()));" is 125.,273
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,isKeyPairEntry,Long Statement,The length of the statement "return keyStore.isKeyEntry(alias) && keyStore.getCertificateChain(alias) != null && keyStore.getCertificateChain(alias).length != 0;" is 132.,335
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,isKeyEntry,Long Statement,The length of the statement "return keyStore.isKeyEntry(alias) && (keyStore.getCertificateChain(alias) == null || keyStore.getCertificateChain(alias).length == 0);" is 134.,351
keystore-explorer-5.4.4,org.kse.crypto.keystore,KeyStoreUtil,getKeyStoreInstance,Complex Conditional,The conditional expression keyStoreType == BKS || keyStoreType == BKS_V1 || keyStoreType == UBER || keyStoreType == BCFKS is complex.,408
keystore-explorer-5.4.4,org.kse.crypto.digest,DigestUtil,getMessageDigest,Magic Number,The method contains a magic number: 2048,43
keystore-explorer-5.4.4,org.kse.crypto.digest,DigestUtil,getMessageDigester,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoCreateDigester.exception.message")`digestType.jce())`ex);" is 121.,111
keystore-explorer-5.4.4,org.kse.crypto,KeyTestsBase,initKeys,Magic Number,The method contains a magic number: 1024,59
keystore-explorer-5.4.4,org.kse.crypto,KeyTestsBase,initKeys,Magic Number,The method contains a magic number: 1024,59
keystore-explorer-5.4.4,org.kse.crypto,KeyPairTestsBase,initKeyPairs,Magic Number,The method contains a magic number: 2048,36
keystore-explorer-5.4.4,org.kse.crypto,KeyPairTestsBase,initKeyPairs,Magic Number,The method contains a magic number: 1024,36
keystore-explorer-5.4.4,org.kse.crypto.secretkey,SecretKeyUtil,generateSecretKey,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoGenerateSecretKey.exception.message")`secretKeyType)`ex);" is 121.,43
keystore-explorer-5.4.4,org.kse.crypto.secretkey,SecretKeyUtil,getKeyInfo,Magic Number,The method contains a magic number: 8,66
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtilTest,testValidKeyPairWithDifferentAlgorithmNames,Long Statement,The length of the statement "PublicKey publicKey=KeyFactory.getInstance("EC").generatePublic(new X509EncodedKeySpec(keyPair.getPublic().getEncoded()));" is 122.,103
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Long Statement,The length of the statement "return new KeyInfo(ASYMMETRIC`algorithm`modulus.toString(2).length()`algorithm.toUpperCase() + modulus.toString(2).length());" is 125.,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Long Statement,The length of the statement "return new KeyInfo(ASYMMETRIC`algorithm`modulus.toString(2).length()`algorithm.toLowerCase() + modulus.toString(2).length());" is 125.,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Long Statement,The length of the statement "return new KeyInfo(ASYMMETRIC`algorithm`prime.toString(2).length()`algorithm.toUpperCase() + prime.toString(2).length());" is 121.,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 0x10001,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,187
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,234
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,getKeyInfo,Magic Number,The method contains a magic number: 2,234
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairUtil,validKeyPair,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("NoCheckCompriseValidKeypairAlg.exception.message")`privateAlgorithm));" is 132.,291
keystore-explorer-5.4.4,org.kse.crypto.ecc,EccUtilTest,convertToECPrivateKeyStructure,Magic Number,The method contains a magic number: 2,38
keystore-explorer-5.4.4,org.kse.crypto.ecc,EccUtil,isECAvailable,Long Statement,The length of the statement "return ((JavaVersion.getJreVersion().isAtLeast(JavaVersion.JRE_VERSION_170) && sunECProviderAvailable) || isBouncyCastleKeyStore(keyStoreType));" is 144.,83
keystore-explorer-5.4.4,org.kse.crypto.ecc,EccUtil,isBouncyCastleKeyStore,Long Statement,The length of the statement "return (keyStoreType == KeyStoreType.BKS || keyStoreType == KeyStoreType.BKS_V1 || keyStoreType == KeyStoreType.UBER || keyStoreType == KeyStoreType.BCFKS);" is 156.,95
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,loadEncrypted,Long Statement,The length of the statement "encryptedPrivateKeyInfo=new PKCS8EncryptedPrivateKeyInfo(org.bouncycastle.asn1.pkcs.EncryptedPrivateKeyInfo.getInstance(encPvk));" is 129.,235
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,loadEncrypted,Long Statement,The length of the statement "InputDecryptorProvider decProv=new JceOpenSSLPKCS8DecryptorProviderBuilder().setProvider("BC").build(password.toCharArray());" is 125.,235
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,getEncryptionType,Complex Method,Cyclomatic complexity of the method is 15,301
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,getEncryptionType,Magic Number,The method contains a magic number: 3,301
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,getEncryptionType,Magic Number,The method contains a magic number: 4,301
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,getEncryptionType,Magic Number,The method contains a magic number: 2,301
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,getEncryptionType,Magic Number,The method contains a magic number: 2,301
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,sequenceIsAlgorithmIdentifier,Magic Number,The method contains a magic number: 2,425
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,generateIterationCount,Magic Number,The method contains a magic number: 1000,445
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,generateIterationCount,Magic Number,The method contains a magic number: 1000,445
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8Util,generateSalt,Magic Number,The method contains a magic number: 8,457
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,load,Long Statement,The length of the statement "throw new PrivateKeyEncryptedException(MessageFormat.format(res.getString("MsPvkIsEncrypted.exception.message")`Long.toHexString(encrypted)`Long.toHexString(PVK_UNENCRYPTED)));" is 176.,178
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,load,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkSaltLengthField.exception.message")`Long.toHexString(saltLength)`Long.toHexString(UNENCRYPTED_SALT_LENGTH)));" is 183.,178
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,load,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkKeyLengthField.exception.message")`Long.toHexString(keyLength)`Long.toHexString(privateKeyBlob.length + BLOB_HEADER_LENGTH)));" is 200.,178
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Long Statement,The length of the statement "throw new PrivateKeyUnencryptedException(MessageFormat.format(res.getString("MsPvkIsUnencrypted.exception.message")`Long.toHexString(encrypted)`Long.toHexString(PVK_ENCRYPTED)));" is 178.,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkSaltLengthField.exception.message")`Long.toHexString(saltLength)`Long.toHexString(ENCRYPTED_SALT_LENGTH)));" is 181.,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkKeyLengthField.exception.message")`Long.toHexString(keyLength)`Long.toHexString(encryptedPrivateKeyBlob.length + BLOB_HEADER_LENGTH)));" is 209.,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Magic Number,The method contains a magic number: 16,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Magic Number,The method contains a magic number: 16,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Magic Number,The method contains a magic number: 16,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Magic Number,The method contains a magic number: 5,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Magic Number,The method contains a magic number: 5,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,loadEncrypted,Magic Number,The method contains a magic number: 16,238
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,getEncryptedInternal,Magic Number,The method contains a magic number: 16,502
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,getEncryptedInternal,Magic Number,The method contains a magic number: 16,502
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,getEncryptedInternal,Magic Number,The method contains a magic number: 5,502
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,getEncryptedInternal,Magic Number,The method contains a magic number: 5,502
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,writeReservedMagicKeyType,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkKeyTypeField.exception.message")`Long.toHexString(keyType)`Long.toHexString(PVK_KEY_EXCHANGE)`Long.toHexString(PVK_KEY_SIGNATURE)));" is 206.,586
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readReservedMagicKeyType,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkMagicField.exception.message")`Long.toHexString(magic)`Long.toHexString(PVK_MAGIC_NUMBER)));" is 166.,601
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readReservedMagicKeyType,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkReservedField.exception.message")`Long.toHexString(reserved)`Long.toHexString(PVK_RESERVED)));" is 168.,601
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readReservedMagicKeyType,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidMsPvkKeyTypeField.exception.message")`Long.toHexString(keyType)`Long.toHexString(PVK_KEY_EXCHANGE)`Long.toHexString(PVK_KEY_SIGNATURE)));" is 206.,601
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readPrivateKeyBlobHeader,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidBlobHeaderTypeField.exception.message")`Integer.toHexString(blobType)`Integer.toHexString(PRIVATE_KEY_BLOB)));" is 179.,656
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readPrivateKeyBlobHeader,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidBlobHeaderVersionField.exception.message")`Integer.toHexString(blobVersion)`Integer.toHexString(CUR_BLOB_VERSION)));" is 185.,656
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readPrivateKeyBlobHeader,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidBlobHeaderReservedField.exception.message")`Integer.toHexString(blobReserved)`Integer.toHexString(BLOB_RESERVED)));" is 184.,656
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readPrivateKeyBlobHeader,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidBlobHeaderKeyAlgIdField.exception.message")`Long.toHexString(keyAlgId)`Long.toHexString(CALG_RSA_SIGN)`Long.toHexString(CALG_DSS_SIGN)));" is 206.,656
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,readPrivateKeyBlobHeader,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidBlobHeaderKeyAlgIdField.exception.message")`Long.toHexString(keyAlgId)`Long.toHexString(CALG_RSA_KEYX)));" is 174.,656
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Complex Conditional,The conditional expression (privateKeyBlob[0] == 82) && (privateKeyBlob[1] == 83) && (privateKeyBlob[2] == 65)&& (privateKeyBlob[3] == 50) is complex.,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Magic Number,The method contains a magic number: 82,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Magic Number,The method contains a magic number: 83,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Magic Number,The method contains a magic number: 2,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Magic Number,The method contains a magic number: 65,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Magic Number,The method contains a magic number: 3,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToPrivateKey,Magic Number,The method contains a magic number: 50,706
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidRsaMagicField.exception.message")`Long.toHexString(magic)`Long.toHexString(RSA_PRIV_MAGIC)));" is 162.,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Long Statement,The length of the statement "RSAPrivateCrtKeySpec rsaPrivateCrtKeySpec=new RSAPrivateCrtKeySpec(modulus`publicExponent`privateExponent`prime1`prime2`exponent1`exponent2`coefficient);" is 153.,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 8,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 16,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 8,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 16,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 16,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 16,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 16,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 16,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToRsaPrivateKey,Magic Number,The method contains a magic number: 8,718
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToDsaPrivateKey,Long Statement,The length of the statement "throw new CryptoException(MessageFormat.format(res.getString("InvalidDsaMagicField.exception.message")`Long.toHexString(magic)`Long.toHexString(DSS_PRIV_MAGIC)));" is 162.,768
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToDsaPrivateKey,Magic Number,The method contains a magic number: 8,768
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToDsaPrivateKey,Magic Number,The method contains a magic number: 20,768
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToDsaPrivateKey,Magic Number,The method contains a magic number: 8,768
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToDsaPrivateKey,Magic Number,The method contains a magic number: 20,768
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,blobToDsaPrivateKey,Magic Number,The method contains a magic number: 24,768
